Bank-leitzahl;Bezeichnung;PLZ;Ort;BIC
50650023;SPARKASSE HANAU;63477;Maintal;
50650023;SPARKASSE HANAU;63538;Großkrotzenburg;
50650023;SPARKASSE HANAU;63526;Erlensee;
50650023;SPARKASSE HANAU;63546;Hammersbach;
50650023;SPARKASSE HANAU;61137;Schöneck;
50650023;SPARKASSE HANAU;63517;Rodenbach;
50650023;SPARKASSE HANAU;63505;Langenselbold;
50650023;SPARKASSE HANAU;61138;Niederdorfelden;
50650023;SPARKASSE HANAU;63549;Ronneburg;
50652124;Sparkasse Langen-Seligenstadt;63487;Seligenstadt;HELADEF1SLS
50652124;Sparkasse Langen-Seligenstadt;63303;Dreieich;
50652124;Sparkasse Langen-Seligenstadt;63329;Egelsbach;
50652124;Sparkasse Langen-Seligenstadt;63128;Dietzenbach;
50652124;Sparkasse Langen-Seligenstadt;63512;Hainburg;
50652124;Sparkasse Langen-Seligenstadt;63179;Obertshausen;
50652124;Sparkasse Langen-Seligenstadt;63110;Rodgau;
50652124;Sparkasse Langen-Seligenstadt;63225;Langen (Hessen);
50652124;Sparkasse Langen-Seligenstadt;63263;Neu-Isenburg;
50652124;Sparkasse Langen-Seligenstadt;63165;Mühlheim am Main;
50652124;Sparkasse Langen-Seligenstadt;63533;Mainhausen;
50652124;Sparkasse Langen-Seligenstadt;63456;Hanau;
50652124;Sparkasse Langen-Seligenstadt;63150;Heusenstamm;
50661639;VR Bank Main-Kinzig-Büdingen;63654;Büdingen;GENODEF1LSR
50661639;VR Bank Main-Kinzig-Büdingen;63526;Erlensee;
50661639;VR Bank Main-Kinzig-Büdingen;63546;Hammersbach;
50661639;VR Bank Main-Kinzig-Büdingen;63486;Bruchköbel;
50661639;VR Bank Main-Kinzig-Büdingen;63543;Neuberg;
50661639;VR Bank Main-Kinzig-Büdingen;63477;Maintal;
50661639;VR Bank Main-Kinzig-Büdingen;63549;Ronneburg;
50661639;VR Bank Main-Kinzig-Büdingen;61130;Nidderau;
50661639;VR Bank Main-Kinzig-Büdingen;63694;Limeshain;
50661639;VR Bank Main-Kinzig-Büdingen;63599;Biebergemünd;
50661639;VR Bank Main-Kinzig-Büdingen;63579;Freigericht;
50661639;VR Bank Main-Kinzig-Büdingen;63589;Linsengericht;
50661639;VR Bank Main-Kinzig-Büdingen;63639;Flörsbachtal;
50661639;VR Bank Main-Kinzig-Büdingen;63571;Gelnhausen;
50661639;VR Bank Main-Kinzig-Büdingen;63607;Wächtersbach;
50661639;VR Bank Main-Kinzig-Büdingen;63637;Jossgrund;
50661639;VR Bank Main-Kinzig-Büdingen;63628;Bad Soden-Salmünster;
50661639;VR Bank Main-Kinzig-Büdingen;63584;Gründau;
50661639;VR Bank Main-Kinzig-Büdingen;63505;Langenselbold;
50661639;VR Bank Main-Kinzig-Büdingen;63683;Ortenberg;
50661639;VR Bank Main-Kinzig-Büdingen;63674;Altenstadt;
50661639;VR Bank Main-Kinzig-Büdingen;63695;Glauburg;
50661639;VR Bank Main-Kinzig-Büdingen;63667;Nidda;
50661639;VR Bank Main-Kinzig-Büdingen;63679;Schotten;
50661639;VR Bank Main-Kinzig-Büdingen;63691;Ranstadt;
50661639;VR Bank Main-Kinzig-Büdingen;63688;Gedern;
50661639;VR Bank Main-Kinzig-Büdingen;63697;Hirzenhain;
50661639;VR Bank Main-Kinzig-Büdingen (Gf P2);63654;Büdingen;
50661816;Volksbank Heldenbergen Ndl d Frankfurter VB;61123;Nidderau;GENODE51NIH
50662299;Raiffeisenbank Bruchköbel -alt-;63479;Bruchköbel;GENODEF1BKO
50662299;Raiffeisenbank Zw;61138;Niederdorfelden;
50662299;Raiffeisenbank Zw;61137;Schöneck;
50662669;Raiffeisenbank Maintal Ndl d Frankfurter VB;63477;Maintal;RBMFDEF1XXX
50663699;Raiffeisenbank;63514;Rodenbach;GENODEF1RDB
50663699;Raiffeisenbank;63538;Großkrotzenburg;
50663699;Raiffeisenbank;63594;Hasselroth;
50663699;Raiffeisenbank (Gf P2);63514;Rodenbach;
50670009;Deutsche Bank;63450;Hanau;DEUTDEFF506
50670009;Deutsche Bank;63603;Wächtersbach;
50670024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63450;Hanau;DEUTDEDB506
50670024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63603;Wächtersbach;
50680002;Commerzbank vormals Dresdner Bank;63403;Hanau;DRESDEFF506
50680085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;63402;Hanau;DRESDEFFJ13
50690000;Volksbank Raiffeisenbank Hanau Ndl d Frankf VB;63412;Hanau;GENODEF1HUV
50691300;DZB BANK;63533;Mainhausen;DZBMDEF1XXX
50691300;DZB Bank (Gf P2);63533;Mainhausen;
50692100;Volksbank Seligenstadt;63490;Seligenstadt;GENODE51SEL
50692100;Volksbank Seligenstadt;63512;Hainburg;
50692100;Volksbank Seligenstadt (Gf P2);63490;Seligenstadt;
50740048;Commerzbank;63571;Gelnhausen;COBADEFFXXX
50750094;Kreissparkasse Gelnhausen;63554;Gelnhausen;HELADEF1GEL
50750094;Kreissparkasse Gelnhausen;63579;Freigericht;
50750094;Kreissparkasse Gelnhausen;63636;Brachttal;
50750094;Kreissparkasse Gelnhausen;63607;Wächtersbach;
50750094;Kreissparkasse Gelnhausen;63594;Hasselroth;
50750094;Kreissparkasse Gelnhausen;63633;Birstein;
50750094;Kreissparkasse Gelnhausen;63619;Bad Orb;
50750094;Kreissparkasse Gelnhausen;63639;Flörsbachtal;
50750094;Kreissparkasse Gelnhausen;63584;Gründau;
50750094;Kreissparkasse Gelnhausen;63637;Jossgrund;
50750094;Kreissparkasse Gelnhausen;63589;Linsengericht;
50750094;Kreissparkasse Gelnhausen;63599;Biebergemünd;
50761333;Volksbank -alt-;63654;Büdingen;GENODE51BUE
50761333;Volksbank (Gf P2);63654;Büdingen;
50763319;Raiffeisenbank Vogelsberg -alt-;63633;Birstein;GENODEF1BIR
50763319;Raiffeisenbank Vogelsberg Hzw Brachttal;63636;Brachttal;
50763319;Raiffeisenbank Vogelsberg Zw Kefenrod;63699;Kefenrod;
50780006;Commerzbank vormals Dresdner Bank;63552;Gelnhausen;DRESDEFF524
50790000;VR Bank Bad Orb-Gelnhausen;63571;Gelnhausen;GENODE51GEL
50790000;VR Bank Bad Orb-Gelnhausen;63584;Gründau;
50790000;VR Bank Bad Orb-Gelnhausen;63619;Bad Orb;
50790000;VR Bank Bad Orb-Gelnhausen (Gf P2);63571;Gelnhausen;
50793300;Birsteiner Volksbank -alt-;63633;Birstein;GENODE51BIV
50793300;Birsteiner Volksbank (Gf P2);63633;Birstein;
50794300;VR Bank Wächtersbach/Bad Soden-Salmünster -alt;63607;Wächtersbach;GENODE51WBH
50810900;Deutsche Bausparkasse Badenia (ehem. DBS Bausparkasse);76114;Karlsruhe;BBSPDE6KXXX
50820292;UniCredit Bank - HypoVereinsbank;64217;Darmstadt;HYVEDEMM487
50835800;MCE Bank;65439;Flörsheim am Main;MKGMDE51XXX
50840005;Commerzbank;64218;Darmstadt;COBADEFFXXX
50840005;Commerzbank;64501;Groß-Gerau;
50840005;Commerzbank;63225;Langen (Hessen);
50840005;Commerzbank;64319;Pfungstadt;
50840005;Commerzbank;64602;Bensheim;
50840005;Commerzbank;64720;Michelstadt;
50850049;Landesbank Hessen-Thür Girozentrale;64222;Darmstadt;HELADEFF508
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64278;Darmstadt;HELADEF1DAS
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64319;Pfungstadt;
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64380;Roßdorf;
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64342;Seeheim-Jugenheim;
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64331;Weiterstadt;
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64347;Griesheim;
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64390;Erzhausen;
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64397;Modautal;
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64404;Bickenbach;
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64665;Alsbach-Hähnlein;
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64372;Ober-Ramstadt;
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64367;Mühltal;
50850150;Stadt- und Kreis-Sparkasse Darmstadt;64409;Messel;
50851952;Sparkasse Odenwaldkreis;64704;Erbach;HELADEF1ERB
50851952;Sparkasse Odenwaldkreis;64385;Reichelsheim (Odenwald);
50851952;Sparkasse Odenwaldkreis;64395;Brensbach;
50851952;Sparkasse Odenwaldkreis;64747;Breuberg;
50851952;Sparkasse Odenwaldkreis;64407;Fränkisch-Crumbach;
50851952;Sparkasse Odenwaldkreis;64760;Oberzent;
50851952;Sparkasse Odenwaldkreis;64732;Bad König;
50851952;Sparkasse Odenwaldkreis;64750;Lützelbach;
50851952;Sparkasse Odenwaldkreis;64720;Michelstadt;
50851952;Sparkasse Odenwaldkreis;64739;Höchst;
50851952;Sparkasse Odenwaldkreis;64753;Brombachtal;
50852553;Kreissparkasse Groß-Gerau;64504;Groß-Gerau;HELADEF1GRG
50852553;Kreissparkasse Groß-Gerau;65479;Raunheim;
50852553;Kreissparkasse Groß-Gerau;65428;Rüsselsheim am Main;
50852553;Kreissparkasse Groß-Gerau;64589;Stockstadt am Rhein;
50852553;Kreissparkasse Groß-Gerau;65468;Trebur;
50852553;Kreissparkasse Groß-Gerau;64572;Büttelborn;
50852553;Kreissparkasse Groß-Gerau;65474;Bischofsheim;
50852553;Kreissparkasse Groß-Gerau;64584;Biebesheim am Rhein;
50852553;Kreissparkasse Groß-Gerau;65462;Ginsheim-Gustavsburg;
50852553;Kreissparkasse Groß-Gerau;64560;Riedstadt;
50852553;Kreissparkasse Groß-Gerau;64579;Gernsheim;
50852553;Kreissparkasse Groß-Gerau;64569;Nauheim;
50852553;Kreissparkasse Groß-Gerau;64546;Mörfelden-Walldorf;
50852553;Kreissparkasse Groß-Gerau;65451;Kelsterbach;
50852651;Sparkasse Dieburg;64818;Groß-Umstadt;HELADEF1DIE
50852651;Sparkasse Dieburg;64354;Reinheim;
50852651;Sparkasse Dieburg;64850;Schaafheim;
50852651;Sparkasse Dieburg;63322;Rödermark;
50852651;Sparkasse Dieburg;64859;Eppertshausen;
50852651;Sparkasse Dieburg;64853;Otzberg;
50852651;Sparkasse Dieburg;64380;Roßdorf;
50852651;Sparkasse Dieburg;64846;Groß-Zimmern;
50852651;Sparkasse Dieburg;64401;Groß-Bieberau;
50852651;Sparkasse Dieburg;64832;Babenhausen;
50852651;Sparkasse Dieburg;64807;Dieburg;
50852651;Sparkasse Dieburg;64405;Fischbachtal;
50852651;Sparkasse Dieburg;64839;Münster (Hessen);
50852651;Sparkasse Dieburg;63110;Rodgau;
50861393;Spar- und Darlehnskasse Zell -alt-;64732;Bad König;GENODE51BKZ
50861501;Raiffeisenbank Nördliche Bergstraße;64659;Alsbach-Hähnlein;GENODE51ABH
50861501;Raiffeisenbank Nördliche Bergstraße;64404;Bickenbach;
50861501;Raiffeisenbank Nördliche Bergstraße (Gf P2);64659;Alsbach-Hähnlein;
50862311;Volksbank Gräfenhausen -alt-;64331;Weiterstadt;GENODE51WGH
50862311;Volksbank Gräfenhausen (Gf P2);64324;Weiterstadt;
50862408;Vereinigte Volksbank Griesheim-Weiterstadt -alt-;64347;Griesheim;GENODE51GRI
50862408;Vereinigte Volksbank Griesheim-Weiterstadt;64321;Weiterstadt;
50862408;Vereinigte Volksbank Griesheim-Weiterstadt (Gf P2);64344;Griesheim;
50862703;Volksbank Gersprenztal-Otzberg;64354;Reinheim;GENODE51REI
50862835;Raiffeisenbank Schaafheim;64847;Schaafheim;GENODE51SHM
50862835;Raiffeisenbank Schaafheim (Gf P2);64847;Schaafheim;
50862903;Volksbank Mainspitze;65462;Ginsheim-Gustavsburg;GENODE51GIN
50862903;Volksbank Mainspitze;64569;Nauheim;
50862903;Volksbank Mainspitze;65428;Rüsselsheim am Main;
50862903;Volksbank Mainspitze (Gf P2);65462;Ginsheim-Gustavsburg;
50863513;Vereinigte Volksbank Raiffeisenbank;64354;Reinheim;GENODE51MIC
50863513;Vereinigte Volksbank Raiffeisenbank;64711;Erbach;
50863513;Vereinigte Volksbank Raiffeisenbank;64732;Bad König;
50863513;Vereinigte Volksbank Raiffeisenbank;64760;Oberzent;
50863513;Vereinigte Volksbank Raiffeisenbank;64747;Breuberg;
50863513;Vereinigte Volksbank Raiffeisenbank;64750;Lützelbach;
50863513;Vereinigte Volksbank Raiffeisenbank;64753;Brombachtal;
50863513;Vereinigte Volksbank Raiffeisenbank;64739;Höchst;
50863513;Vereinigte Volksbank Raiffeisenbank;64720;Michelstadt;
50863513;Vereinigte Volksbank Raiffeisenbank;64395;Brensbach;
50863513;Vereinigte Volksbank Raiffeisenbank;64405;Fischbachtal;
50863513;Vereinigte Volksbank Raiffeisenbank;64407;Fränkisch-Crumbach;
50863513;Vereinigte Volksbank Raiffeisenbank;64401;Groß-Bieberau;
50863513;Vereinigte Volksbank Raiffeisenbank;64823;Groß-Umstadt;
50863513;Vereinigte Volksbank Raiffeisenbank;64846;Groß-Zimmern;
50863513;Vereinigte Volksbank Raiffeisenbank;64853;Otzberg;
50863513;Vereinigte Volksbank Raiffeisenbank;64385;Reichelsheim (Odenwald);
50863513;Vereinigte Volksbank Raiffeisenbank;64380;Roßdorf;
50863513;Vereinigte Volksbank Raiffeisenbank;63888;Miltenberg;
50863513;Vereinigte Volksbank Raiffeisenbank;63913;Amorbach;
50863513;Vereinigte Volksbank Raiffeisenbank;97904;Dorfprozelten;
50863513;Vereinigte Volksbank Raiffeisenbank;63906;Erlenbach a. Main;
50863513;Vereinigte Volksbank Raiffeisenbank;63931;Kirchzell;
50863513;Vereinigte Volksbank Raiffeisenbank;63911;Klingenberg a. Main;
50863513;Vereinigte Volksbank Raiffeisenbank;97896;Freudenberg;
50863513;Vereinigte Volksbank Raiffeisenbank;97906;Faulbach;
50863513;Vereinigte Volksbank Raiffeisenbank;63920;Großheubach;
50863513;Vereinigte Volksbank Raiffeisenbank;63924;Kleinheubach;
50863513;Vereinigte Volksbank Raiffeisenbank;63927;Bürgstadt;
50863513;Vereinigte Volksbank Raiffeisenbank;63839;Kleinwallstadt;
50863513;Vereinigte Volksbank Raiffeisenbank;63834;Sulzbach a. Main;
50863513;Vereinigte Volksbank Raiffeisenbank (Gf P2);64354;Reinheim;
50864322;Volksbank Modau -alt-;64372;Ober-Ramstadt;GENODE51ORA
50864322;Volksbank Modau (Gf P2);64372;Ober-Ramstadt;
50865224;VB Mörfelden-Walldorf Ndl d Frankfurter VB;64532;Mörfelden-Walldorf;GENODE51MWA
50865503;Volksbank -alt-;64859;Eppertshausen;GENODE51EPT
50865503;Volksbank (Gf P2);64859;Eppertshausen;
50870005;Deutsche Bank;64219;Darmstadt;DEUTDEFF508
50870005;Deutsche Bank;64344;Griesheim;DEUTDEFF551
50870005;Deutsche Bank;64521;Groß-Gerau;DEUTDEFF552
50870005;Deutsche Bank;64720;Michelstadt;
50870024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);64219;Darmstadt;DEUTDEDB508
50870024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);64344;Griesheim;DEUTDEDB554
50870024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);64521;Groß-Gerau;DEUTDEDB555
50870024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);64720;Michelstadt;
50880050;Commerzbank vormals Dresdner Bank;64219;Darmstadt;DRESDEFF508
50880050;Commerzbank vormals Dresdner Bank;64602;Bensheim;
50880050;Commerzbank vormals Dresdner Bank;64720;Michelstadt;
50880050;Commerzbank vormals Dresdner Bank;64319;Pfungstadt;
50880085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;64207;Darmstadt;DRESDEFFJ14
50880086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;64202;Darmstadt;DRESDEFFJ15
50890000;Volksbank Darmstadt - Südhessen;64218;Darmstadt;GENODEF1VBD
50890000;Volksbank Darmstadt - Südhessen;64380;Roßdorf;
50890000;Volksbank Darmstadt - Südhessen;64342;Seeheim-Jugenheim;
50890000;Volksbank Darmstadt - Südhessen;64390;Erzhausen;
50890000;Volksbank Darmstadt - Südhessen;64409;Messel;
50890000;Volksbank Darmstadt - Südhessen;64319;Pfungstadt;
50890000;Volksbank Darmstadt - Südhessen;64646;Heppenheim (Bergstraße);
50890000;Volksbank Darmstadt - Südhessen;64625;Bensheim;
50890000;Volksbank Darmstadt - Südhessen;69514;Laudenbach;
50890000;Volksbank Darmstadt - Südhessen;64686;Lautertal (Odenwald);
50890000;Volksbank Darmstadt - Südhessen;64673;Zwingenberg;
50890000;Volksbank Darmstadt - Südhessen;68623;Lampertheim;
50890000;Volksbank Darmstadt - Südhessen;68647;Biblis;
50890000;Volksbank Darmstadt - Südhessen;68642;Bürstadt;
50890000;Volksbank Darmstadt - Südhessen;64653;Lorsch;
50890000;Volksbank Darmstadt - Südhessen;64683;Einhausen;
50890000;Volksbank Darmstadt - Südhessen;68519;Viernheim;
50890000;Volksbank Darmstadt - Südhessen;64502;Groß-Gerau;
50890000;Volksbank Darmstadt - Südhessen;64579;Gernsheim;
50890000;Volksbank Darmstadt - Südhessen;64560;Riedstadt;
50890000;Volksbank Darmstadt - Südhessen;64572;Büttelborn;
50890000;Volksbank Darmstadt - Südhessen;64584;Biebesheim am Rhein;
50890000;Volksbank Darmstadt - Südhessen;64569;Nauheim;
50890000;Volksbank Darmstadt - Südhessen;64534;Mörfelden-Walldorf;
50890000;Volksbank Darmstadt - Südhessen;65468;Trebur;
50890000;Volksbank Darmstadt - Südhessen;64589;Stockstadt am Rhein;
50890000;Volksbank Darmstadt - Südhessen;64397;Modautal;
50890000;Volksbank Darmstadt - Südhessen;64367;Mühltal;
50890000;Volksbank Darmstadt - Südhessen;64372;Ober-Ramstadt;
50890000;Volksbank Darmstadt - Südhessen (Gf P2);64218;Darmstadt;
50890634;apoBank;64218;Darmstadt;DAAEDED1034
50950068;Sparkasse Bensheim;64601;Bensheim;HELADEF1BEN
50950068;Sparkasse Bensheim;64683;Einhausen;
50950068;Sparkasse Bensheim;64678;Lindenfels;
50950068;Sparkasse Bensheim;64673;Zwingenberg;
50950068;Sparkasse Bensheim;64686;Lautertal (Odenwald);
50950068;Sparkasse Bensheim;64653;Lorsch;
50951469;Sparkasse Starkenburg;64646;Heppenheim (Bergstraße);HELADEF1HEP
50951469;Sparkasse Starkenburg;64668;Rimbach;
50951469;Sparkasse Starkenburg;69483;Wald-Michelbach;
50951469;Sparkasse Starkenburg;68519;Viernheim;
50951469;Sparkasse Starkenburg;64689;Grasellenbach;
50951469;Sparkasse Starkenburg;69517;Gorxheimertal;
50951469;Sparkasse Starkenburg;64658;Fürth;
50951469;Sparkasse Starkenburg;69488;Birkenau;
50951469;Sparkasse Starkenburg;69518;Abtsteinach;
50951469;Sparkasse Starkenburg;64678;Lindenfels;
50951469;Sparkasse Starkenburg;69239;Neckarsteinach;
50951469;Sparkasse Starkenburg;69509;Mörlenbach;
50951469;Sparkasse Starkenburg;69434;Hirschhorn (Neckar);
50961206;Raiffeisenbank Ried;68638;Bürstadt;GENODE51RBU
50961206;Raiffeisenbank Ried (Gf P2);68638;Bürstadt;
50961206;Raiffeisenbank Ried Bürstadt;64579;Gernsheim;
50961206;Raiffeisenbank Ried Bürstadt;68647;Biblis;
50961206;Raiffeisenbank Ried Bürstadt;68623;Lampertheim;
50961312;Raiffeisenbank Groß-Rohrheim;68649;Groß-Rohrheim;GENODE51GRM
50961312;Raiffeisenbank Groß-Rohrheim (Gf P2);68649;Groß-Rohrheim;
50961592;Volksbank Weschnitztal;64668;Rimbach;GENODE51FHO
50961592;Volksbank Weschnitztal;64658;Fürth;
50961592;Volksbank Weschnitztal;69488;Birkenau;
50961592;Volksbank Weschnitztal;69509;Mörlenbach;
50961592;Volksbank Weschnitztal;64678;Lindenfels;
50961592;Volksbank Weschnitztal (Gf P2);64668;Rimbach;
50961685;Volksbank Überwald-Gorxheimertal;69518;Abtsteinach;GENODE51ABT
50961685;Volksbank Überwald-Gorxheimertal;64689;Grasellenbach;
50961685;Volksbank Überwald-Gorxheimertal;69483;Wald-Michelbach;
50961685;Volksbank Überwald-Gorxheimertal;69517;Gorxheimertal;
50961685;Volksbank Überwald-Gorxheimertal (Gf P2);69518;Abtsteinach;
50970004;Deutsche Bank;64602;Bensheim;DEUTDEFF509
50970004;Deutsche Bank;64631;Heppenheim (Bergstraße);DEUTDEFF519
50970024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);64602;Bensheim;DEUTDEDB509
50970024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);64631;Heppenheim (Bergstraße);DEUTDEDB519
51010400;Aareal Bank;65011;Wiesbaden;AARBDE5WXXX
51020000;BHF-BANK;65185;Wiesbaden;BHFBDEFF510
51020186;UniCredit Bank - HypoVereinsbank;65004;Wiesbaden;HYVEDEMM478
51040038;Commerzbank;65009;Wiesbaden;COBADEFFXXX
51040038;Commerzbank;65377;Rüdesheim am Rhein;
51040038;Commerzbank;55382;Bingen am Rhein;
51040038;Commerzbank;65343;Eltville am Rhein;
51040038;Commerzbank;65232;Taunusstein;
51050015;Nassauische Sparkasse;65034;Wiesbaden;NASSDE55XXX
51050015;Nassauische Sparkasse;65385;Rüdesheim am Rhein;
51050015;Nassauische Sparkasse;61389;Schmitten;
51050015;Nassauische Sparkasse;65388;Schlangenbad;
51050015;Nassauische Sparkasse;65843;Sulzbach (Taunus);
51050015;Nassauische Sparkasse;61273;Wehrheim;
51050015;Nassauische Sparkasse;65232;Taunusstein;
51050015;Nassauische Sparkasse;61250;Usingen;
51050015;Nassauische Sparkasse;65366;Geisenheim;
51050015;Nassauische Sparkasse;65817;Eppstein;
51050015;Nassauische Sparkasse;65604;Elz;
51050015;Nassauische Sparkasse;65343;Eltville am Rhein;
51050015;Nassauische Sparkasse;65589;Hadamar;
51050015;Nassauische Sparkasse;61381;Friedrichsdorf;
51050015;Nassauische Sparkasse;65439;Flörsheim am Main;
51050015;Nassauische Sparkasse;61267;Neu-Anspach;
51050015;Nassauische Sparkasse;65812;Bad Soden am Taunus;
51050015;Nassauische Sparkasse;65307;Bad Schwalbach;
51050015;Nassauische Sparkasse;61348;Bad Homburg;
51050015;Nassauische Sparkasse;65594;Runkel;
51050015;Nassauische Sparkasse;65520;Bad Camberg;
51050015;Nassauische Sparkasse;65375;Oestrich-Winkel;
51050015;Nassauische Sparkasse;61440;Oberursel (Taunus);
51050015;Nassauische Sparkasse;65396;Walluf;
51050015;Nassauische Sparkasse;65391;Lorch;
51050015;Nassauische Sparkasse;65556;Limburg;
51050015;Nassauische Sparkasse;65620;Waldbrunn (Westerwald);
51050015;Nassauische Sparkasse;65527;Niedernhausen;
51050015;Nassauische Sparkasse;65611;Brechen;
51050015;Nassauische Sparkasse;65510;Idstein;
51050015;Nassauische Sparkasse;65779;Kelkheim (Taunus);
51050015;Nassauische Sparkasse;61476;Kronberg im Taunus;
51050015;Nassauische Sparkasse;65830;Kriftel;
51050015;Nassauische Sparkasse;61462;Königstein im Taunus;
51050015;Nassauische Sparkasse;65399;Kiedrich;
51050015;Nassauische Sparkasse;65719;Hofheim am Taunus;
51050015;Nassauische Sparkasse;65239;Hochheim am Main;
51050015;Nassauische Sparkasse;65795;Hattersheim am Main;
51050015;Nassauische Sparkasse;56379;Holzappel;
51050015;Nassauische Sparkasse;56203;Höhr-Grenzhausen;
51050015;Nassauische Sparkasse;56249;Herschbach;
51050015;Nassauische Sparkasse;65623;Hahnstätten;
51050015;Nassauische Sparkasse;57627;Hachenburg;
51050015;Nassauische Sparkasse;65582;Diez;
51050015;Nassauische Sparkasse;56338;Braubach;
51050015;Nassauische Sparkasse;56470;Bad Marienberg (Westerwald);
51050015;Nassauische Sparkasse;56130;Bad Ems;
51050015;Nassauische Sparkasse;56112;Lahnstein;
51050015;Nassauische Sparkasse;56335;Neuhäusel;
51050015;Nassauische Sparkasse;56412;Nentershausen;
51050015;Nassauische Sparkasse;56237;Nauort;
51050015;Nassauische Sparkasse;56355;Nastätten;
51050015;Nassauische Sparkasse;56377;Nassau;
