Bank-leitzahl;Bezeichnung;PLZ;Ort;BIC
28069706;Volksbank Nordhümmling;26904;Börger;GENODEF1BOG
28069755;Raiffeisenbank Oldersum;26798;Moormerland;GENODEF1MLO
28069773;Raiffeisenbank Wiesedermeer-Wiesede-Marcardsm;26446;Friedeburg;GENODEF1WWM
28069878;Raiffeisenbank Ems-Vechte;49777;Klein Berßen;GENODEF1KBL
28069926;Volksbank Niedergrafschaft;49843;Uelsen;GENODEF1HOO
28069930;Volksbank Langen-Gersten -alt-;49838;Langen;GENODEF1LAG
28069935;Raiffeisenbank Lorup;26900;Lorup;GENODEF1LRU
28069956;Grafschafter Volksbank;48511;Nordhorn;GENODEF1NEV
28069991;Volksbank Emstal;49759;Lathen;GENODEF1LTH
28069994;Volksbank Süd-Emsland;48480;Spelle;GENODEF1SPL
28070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);26016;Oldenburg;DEUTDEDB280
28070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);26147;Bad Zwischenahn;DEUTDEDB281
28070057;Deutsche Bank;26016;Oldenburg;DEUTDEHB280
28070057;Deutsche Bank;26147;Bad Zwischenahn;DEUTDEHB281
28090633;apoBank;26006;Oldenburg;DAAEDED1033
28220026;Oldenburgische Landesbank AG;26361;Wilhelmshaven;OLBODEH2XXX
28222208;Oldenburgische Landesbank AG;26436;Jever;OLBODEH2XXX
28222621;Oldenburgische Landesbank AG;26305;Varel;OLBODEH2XXX
28240023;Commerzbank;26353;Wilhelmshaven;COBADEFFXXX
28250110;Sparkasse Wilhelmshaven;26363;Wilhelmshaven;BRLADE21WHV
28252760;Kreissparkasse Wittmund;26409;Wittmund;BRLADE21WTM
28262254;Volksbank Jever;26441;Jever;GENODEF1JEV
28262673;Raiffeisen-Volksbank Varel-Nordenham;26316;Varel;GENODEF1VAR
28270024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);26382;Wilhelmshaven;DEUTDEDB282
28270024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);26437;Jever;DEUTDEDB283
28270056;Deutsche Bank;26382;Wilhelmshaven;DEUTDEHB282
28270056;Deutsche Bank;26437;Jever;DEUTDEHB283
28280012;Commerzbank vormals Dresdner Bank;26352;Wilhelmshaven;DRESDEFF282
28290063;Volksbank Wilhelmshaven;26382;Wilhelmshaven;GENODEF1WHV
28291551;Volksbank Esens;26422;Esens;GENODEF1ESE
28320014;Oldenburgische Landesbank AG;26494;Norden;OLBODEH2XXX
28321816;Oldenburgische Landesbank AG;26536;Norderney;OLBODEH2XXX
28350000;Sparkasse Aurich-Norden;26584;Aurich;BRLADE21ANO
28361592;Raiffeisen-Volksbank Fresena;26506;Norden;GENODEF1MAR
28420007;Oldenburgische Landesbank AG;26700;Emden;OLBODEH2XXX
28421030;Oldenburgische Landesbank AG;26585;Aurich;OLBODEH2XXX
28440037;Commerzbank;26693;Emden;COBADEFFXXX
28450000;Sparkasse Emden;26702;Emden;BRLADE21EMD
28470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);26693;Emden;DEUTDEDB284
28470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);26582;Aurich;DEUTDEDB289
28470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);26492;Norden;DEUTDEDB286
28470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);26533;Norderney;DEUTDEDB298
28470091;Deutsche Bank;26693;Emden;DEUTDEHB284
28470091;Deutsche Bank;26582;Aurich;DEUTDEHB289
28470091;Deutsche Bank;26492;Norden;DEUTDEHB286
28470091;Deutsche Bank;26533;Norderney;DEUTDEHB298
28520009;Oldenburgische Landesbank AG;26769;Leer (Ostfriesland);OLBODEH2XXX
28521518;Oldenburgische Landesbank AG;26855;Papenburg;OLBODEH2XXX
28540034;Commerzbank;26763;Leer (Ostfriesland);COBADEFFXXX
28550000;Sparkasse LeerWittmund;26766;Leer (Ostfriesland);BRLADE21LER
28562297;Raiffeisen-Volksbank;26589;Aurich;GENODEF1UPL
28562716;Raiffeisenbank Flachsmeer;26810;Westoverledingen;GENODEF1WEF
28562863;Raiffeisenbank Moormerland;26835;Holtland;GENODEF1HTL
28563749;Raiffeisenbank;26802;Moormerland;GENODEF1MML
28570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);26763;Leer (Ostfriesland);DEUTDEDB285
28570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);26871;Papenburg;DEUTDEDB287
28570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);26819;Weener;DEUTDEDB288
28570092;Deutsche Bank;26763;Leer (Ostfriesland);DEUTDEHB285
28570092;Deutsche Bank;26871;Papenburg;DEUTDEHB287
28570092;Deutsche Bank;26819;Weener;DEUTDEHB288
28590075;Ostfriesische Volksbank Leer;26768;Leer (Ostfriesland);GENODEF1LER
28591579;Volksbank Papenburg Fil d. Ostfries. VB Leer;26858;Papenburg;GENODEF1PAP
28591654;Volksbank Westrhauderfehn;26817;Rhauderfehn;GENODEF1WRH
29000000;Bundesbank eh Bremen;30002;Hannover;MARKDEF1290
29010400;Deutsche Schiffsbank;28062;Bremen;COBADEFFDSB
29020000;Bankhaus Neelmeyer;28195;Bremen;NEELDE22XXX
29020100;Oldenburgische Landesbank;28195;Bremen;BANVDEHBXXX
29020200;Greensill Bank;28028;Bremen;NFHBDE21XXX
29030400;M.M. Warburg & Co (vormals Bankhaus Carl F. Plump & CO);20095;Hamburg;PLUMDE29XXX
29040060;Commerzbank CC;28195;Bremen;COBADEFFXXX
29040061;Commerzbank CC;28195;Bremen;COBADEFFXXX
29040090;Commerzbank;28079;Bremen;COBADEFFXXX
29050000;Norddeutsche Landesbank - Girozentrale -;28195;Bremen;BRLADE22XXX
29050000;Norddeutsche Landesbank - Girozentrale -;26122;Oldenburg;BRLADE22OLD
29050101;Sparkasse Bremen;28078;Bremen;SBREDE22XXX
29070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);28189;Bremen;DEUTDEDBBRE
29070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);28832;Achim;DEUTDEDB295
29070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);27568;Bremerhaven;DEUTDEDB292
29070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);49647;Cloppenburg;DEUTDEDB293
29070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);27732;Delmenhorst;DEUTDEDB294
29070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);49380;Lohne (Oldenburg);DEUTDEDB296
29070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);27701;Osterholz-Scharmbeck;DEUTDEDB297
29070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);49360;Vechta;DEUTDEDB290
29070050;Deutsche Bank;28189;Bremen;DEUTDEHBXXX
29070050;Deutsche Bank;28817;Achim;DEUTDEHB295
29070050;Deutsche Bank;27701;Osterholz-Scharmbeck;DEUTDEHB297
29070051;Deutsche Bank;27568;Bremerhaven;DEUTDEHB292
29070052;Deutsche Bank;27732;Delmenhorst;DEUTDEHB294
29070058;Deutsche Bank;49647;Cloppenburg;DEUTDEHB293
29070059;Deutsche Bank;49360;Vechta;DEUTDEHB290
29070059;Deutsche Bank;49380;Lohne (Oldenburg);DEUTDEHB296
29080010;Commerzbank vormals Bremer Bank (Dresdner Bank);28079;Bremen;DRESDEFF290
29089210;Commerzbank vormals Bremer Bank (Dresdner Bank) ITGK;28079;Bremen;DRESDEFFI13
29090605;apoBank;28063;Bremen;DAAEDED1005
29090900;PSD Bank Nord;28361;Bremen;GENODEF1P03
29121731;Oldenburgische Landesbank AG;28847;Syke;OLBODEH2XXX
29151700;Kreissparkasse Syke;28846;Syke;BRLADE21SYK
29152300;Kreissparkasse Osterholz -alt-;27702;Osterholz-Scharmbeck;BRLADE21OHZ
29152550;Zweckverbandssparkasse Scheeßel;27377;Scheeßel;BRLADE21SHL
29152670;Kreissparkasse Verden;27264;Verden (Aller);BRLADE21VER
29162394;Volksbank;27704;Osterholz-Scharmbeck;GENODEF1OHZ
29162453;Volksbank Schwanewede;28784;Schwanewede;GENODEF1SWW
29162697;Volksbank Aller-Weser;27268;Verden (Aller);GENODEF1VER
29165545;Volksbank Oyten;28871;Oyten;GENODEF1OYT
29165681;Volksbank Sottrum;27364;Sottrum;GENODEF1SUM
29166568;Volksbank;27726;Worpswede;GENODEF1WOP
29167624;Volksbank Syke;28857;Syke;GENODEF1SHR
29172624;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);27262;Verden (Aller);DEUTDEDB291
29172655;Deutsche Bank;27262;Verden (Aller);DEUTDEHB291
29190024;Bremische Volksbank;28069;Bremen;GENODEF1HB1
29190330;Volksbank Bremen-Nord;28730;Bremen;GENODEF1HB2
29190399;Volksbank Bremen-Nord (Gf GAA);28757;Bremen;GENODEF1HB2
29240024;Commerzbank;27515;Bremerhaven;COBADEFFXXX
29250000;Weser-Elbe Sparkasse;27568;Bremerhaven;BRLADE21BRS
29250150;Kreissparkasse Wesermünde-Hadeln -alt-;27570;Bremerhaven;BRLADE21BRK
29262722;Volksbank Geeste-Nord;27607;Geestland;GENODEF1BRV
29265747;Volksbank Bremerhaven-Cuxland;27613;Beverstedt;GENODEF1BEV
29280011;Commerzbank vormals Dresdner Bank;27502;Bremerhaven;DRESDEFF292
29290034;Volksbank Bremerhaven-Wesermünde -alt-;27539;Bremerhaven;GENODEF1HBV
30000000;Bundesbank;40002;Düsseldorf;MARKDEF1300
30010400;IKB Deutsche Industriebank;40002;Düsseldorf;IKBDDEDDXXX
30010444;IKB Privatkunden - IKB Deutsche Industriebank;40474;Düsseldorf;IKBDDEDDDIR
30010700;MUFG Bank (Europe) Germany Branch;40040;Düsseldorf;BOTKDEDXXXX
30019000;ipagoo - German Branch;40468;Düsseldorf;IPAGDEDFXXX
30020500;BHF-BANK;40213;Düsseldorf;BHFBDEFF300
30020700;Mizuho Bank Filiale Düsseldorf;40100;Düsseldorf;MHCBDEDDXXX
30020900;TARGOBANK;40213;Düsseldorf;CMCIDEDDXXX
30022000;NRW.BANK;40213;Düsseldorf;NRWBDEDMXXX
30025500;Portigon;40219;Düsseldorf;PORTDEDDXXX
30030100;S Broker Wiesbaden;65203;Wiesbaden;PULSDEDDXXX
30030500;Bank11direkt;41460;Neuss;CUABDED1XXX
30030600;ETRIS Bank;42389;Wuppertal;ETRIDE31XXX
30030880;HSBC Trinkaus & Burkhardt;40002;Düsseldorf;TUBDDEDDXXX
30030889;HSBC Trinkaus VAC;40212;Düsseldorf;TUBDDEDDXXX
30030900;Merck Finck Privatbankiers;40028;Düsseldorf;MEFIDEMM300
30040000;Commerzbank;40002;Düsseldorf;COBADEDDXXX
30040005;Commerzbank, Filiale Düsseldorf 2;40002;Düsseldorf;COBADEDDXXX
30040048;Commerzbank GF-D48;40002;Düsseldorf;COBADEFFXXX
30040060;Commerzbank Gf 660;40002;Düsseldorf;COBADEFFXXX
30040061;Commerzbank Gf 661;40002;Düsseldorf;COBADEFFXXX
30040062;Commerzbank CC;40213;Düsseldorf;COBADEFFXXX
30040063;Commerzbank CC;40213;Düsseldorf;COBADEFFXXX
30050000;Landesbank Hessen-Thüringen Girozentrale NL. Düsseldorf;40019;Düsseldorf;WELADEDDXXX
30050110;Stadtsparkasse Düsseldorf;40001;Düsseldorf;DUSSDEDDXXX
30060010;DZ BANK;40001;Düsseldorf;GENODEDDXXX
30060601;apoBank;40001;Düsseldorf;DAAEDEDDXXX
30060992;PSD Bank Rhein-Ruhr;40032;Düsseldorf;GENODEF1P05
30070010;Deutsche Bank;40189;Düsseldorf;DEUTDEDDXXX
30070010;Deutsche Bank;40675;Erkrath;DEUTDEDD306
30070010;Deutsche Bank;41564;Kaarst;DEUTDEDD307
30070010;Deutsche Bank;41404;Neuss;DEUTDEDD300
30070010;Deutsche Bank;40702;Hilden;DEUTDEDD305
30070010;Deutsche Bank;40736;Langenfeld (Rheinland);DEUTDEDD301
30070010;Deutsche Bank;40878;Ratingen;DEUTDEDD304
30070010;Deutsche Bank;40667;Meerbusch;DEUTDEDD303
30070010;Deutsche Bank;40766;Monheim am Rhein;DEUTDEDD302
30070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);40189;Düsseldorf;DEUTDEDBDUE
30070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);40675;Erkrath;DEUTDEDB306
30070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);40702;Hilden;DEUTDEDB305
30070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41564;Kaarst;DEUTDEDB307
30070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);40736;Langenfeld (Rheinland);DEUTDEDB301
30070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);40667;Meerbusch;DEUTDEDB303
30070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);40766;Monheim am Rhein;DEUTDEDB302
30070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41404;Neuss;DEUTDEDB300
30070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);40878;Ratingen;DEUTDEDB304
30080000;Commerzbank vormals Dresdner Bank;40002;Düsseldorf;DRESDEFF300
30080005;Commerzbank vormals Dresdner Bank Zw 05;40002;Düsseldorf;DRESDEFFXXX
30080022;Commerzbank vormals Dresdner Bank Ztv 22;40002;Düsseldorf;DRESDEFFI28
30080038;Commerzbank vormals Dresdner Bank Zw 38;40002;Düsseldorf;DRESDEFFXXX
30080041;Commerzbank vormals Dresdner Bank Zw 41;40002;Düsseldorf;DRESDEFFI29
30080053;Commerzbank vormals Dresdner Bank Zw 53;40002;Düsseldorf;DRESDEFFI30
30080055;Commerzbank vormals Dresdner Bank Zw 55;40002;Düsseldorf;DRESDEFF309
30080057;Commerzbank vormals Dresdner Bank Gf ZW 57;40002;Düsseldorf;DRESDEFF316
30080061;Commerzbank vormals Dresdner Bank Zw 61;40002;Düsseldorf;DRESDEFFI31
30080074;Commerzbank vormals Dresdner Bank Zw 74;40002;Düsseldorf;DRESDEFFI32
30080080;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3;40300;Düsseldorf;DRESDEFFI76
30080081;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4;40300;Düsseldorf;DRESDEFFI77
30080082;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5;40300;Düsseldorf;DRESDEFFI78
30080083;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6;40300;Düsseldorf;DRESDEFFI79
30080084;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 7;40300;Düsseldorf;DRESDEFFI80
30080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 8;40300;Düsseldorf;DRESDEFFI81
30080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 9;40300;Düsseldorf;DRESDEFFI82
30080087;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 10;40300;Düsseldorf;DRESDEFFI83
30080088;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 11;40300;Düsseldorf;DRESDEFFI84
30080089;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 12;40300;Düsseldorf;DRESDEFFI85
30080095;Commerzbank vormals Dresdner Bank Zw 95;40002;Düsseldorf;DRESDEFFI33
30089300;Commerzbank vormals Dresdner Bank ITGK I;40002;Düsseldorf;DRESDEFFI02
30089302;Commerzbank vormals Dresdner Bank ITGK II;40002;Düsseldorf;DRESDEFFI03
30110300;Sumitomo Mitsui Banking Corporation;40510;Düsseldorf;SMBCDEDDXXX
30120500;Oldenburgische Landesbank;28195;Bremen;BANVDEHB300
30130100;Demir-Halk Bank (Nederland);40213;Düsseldorf;DHBNDEDDXXX
30130200;GarantiBank International;40474;Düsseldorf;UGBIDEDDXXX
30130600;Isbank Fil Düsseldorf;40210;Düsseldorf;ISBKDEFXDUS
30150200;Kreissparkasse Düsseldorf;40001;Düsseldorf;WELADED1KSD
30160213;Volksbank Düsseldorf Neuss;40012;Düsseldorf;GENODED1DNE
30160266;Volksbank Düsseldorf Neuss (Gf GAA);40215;Düsseldorf;GENODED1DNE
30220190;UniCredit Bank - HypoVereinsbank;40212;Düsseldorf;HYVEDEMM414
30220190;UniCredit Bank - HypoVereinsbank;41061;Mönchengladbach;HYVEDEMM414
30330800;flatex Bank;60327;Frankfurt am Main;BIWBDE33303
30351220;Stadt-Sparkasse Haan;42781;Haan;WELADED1HAA
30520000;RCI Banque Niederlassung Deutschland;41468;Neuss;RCIDDE3NXXX
30520037;RCI Banque Direkt;41468;Neuss;RCIDDE3NPAY
30524400;KBC Bank Ndl Deutschland;40215;Düsseldorf;KREDDEDDXXX
30530000;Bankhaus Werhahn;41460;Neuss;WERHDED1XXX
30530500;Bank11 für Privatkunden und Handel, Neuss;41460;Neuss;WEFZDED1XXX
30550000;Sparkasse Neuss;41456;Neuss;WELADEDNXXX
30551240;Stadtsparkasse Kaarst-Büttgen -alt-;41552;Kaarst;WELADED1KST
30560090;Volksbank Neuss -alt-;41415;Neuss;GENODED1NSS
30560548;VR Bank;40789;Monheim am Rhein;GENODED1NLD
30560591;VR Bank (Gf GAA);40789;Monheim am Rhein;GENODED1NLD
31010833;Santander Consumer Bank;41061;Mönchengladbach;SCFBDE33XXX
31040015;Commerzbank;41012;Mönchengladbach;COBADEFFXXX
31040060;Commerzbank CC;41061;Mönchengladbach;COBADEFFXXX
31040061;Commerzbank CC;41061;Mönchengladbach;COBADEFFXXX
31050000;Stadtsparkasse Mönchengladbach;41003;Mönchengladbach;MGLSDE33XXX
31060181;Gladbacher Bank von 1922;41006;Mönchengladbach;GENODED1GBM
31060517;Volksbank Mönchengladbach;41241;Mönchengladbach;GENODED1MRB
31062154;Volksbank Brüggen-Nettetal;41376;Brüggen;GENODED1KBN
31062553;Volksbank Schwalmtal;41370;Niederkrüchten;GENODED1NKR
31070001;Deutsche Bank;41061;Mönchengladbach;DEUTDEDD310
31070001;Deutsche Bank;41337;Korschenbroich;DEUTDEDD317
31070001;Deutsche Bank;41838;Wegberg;DEUTDEDD318
31070001;Deutsche Bank;41802;Erkelenz;DEUTDEDD319
31070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41061;Mönchengladbach;DEUTDEDB310
31070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41802;Erkelenz;DEUTDEDB319
31070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41337;Korschenbroich;DEUTDEDB317
31070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41838;Wegberg;DEUTDEDB318
31080015;Commerzbank vormals Dresdner Bank;41004;Mönchengladbach;DRESDEFF310
31080061;Commerzbank vormals Dresdner Bank Zw 61;41004;Mönchengladbach;DRESDEFFI34
31251220;Kreissparkasse Heinsberg in Erkelenz;41806;Erkelenz;WELADED1ERK
31261282;Volksbank Erkelenz;41812;Erkelenz;GENODED1EHE
31263359;Raiffeisenbank Erkelenz;41801;Erkelenz;GENODED1LOE
31460290;Volksbank Viersen;41730;Viersen;GENODED1VSN
31470004;Deutsche Bank;41747;Viersen;DEUTDEDD314
31470004;Deutsche Bank;41334;Nettetal;DEUTDEDD315
31470004;Deutsche Bank;47920;Grefrath;DEUTDEDD316
31470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41747;Viersen;DEUTDEDB314
31470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47920;Grefrath;DEUTDEDB316
31470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);41334;Nettetal;DEUTDEDB315
32040024;Commerzbank;47705;Krefeld;COBADEFFXXX
32050000;Sparkasse Krefeld;47719;Krefeld;SPKRDE33XXX
32051996;Sparkasse der Stadt Straelen -alt-;47630;Straelen;WELADED1STR
32060362;Volksbank Krefeld;47832;Krefeld;GENODED1HTK
32061384;Volksbank an der Niers;47623;Kevelaer;GENODED1GDL
32061414;Volksbank Kempen-Grefrath;47885;Kempen;GENODED1KMP
32070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47707;Krefeld;DEUTDEDB320
32070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47591;Geldern;DEUTDEDB323
32070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47879;Kempen;DEUTDEDB327
32070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47612;Kevelaer;DEUTDEDB328
32070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47479;Rheinberg;DEUTDEDB329
32070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47907;Tönisvorst;DEUTDEDB936
32070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47877;Willich;DEUTDEDB322
32070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);46501;Xanten;DEUTDEDB321
32070080;Deutsche Bank;47707;Krefeld;DEUTDEDD320
32070080;Deutsche Bank;47591;Geldern;DEUTDEDD323
32070080;Deutsche Bank;47879;Kempen;DEUTDEDD327
32070080;Deutsche Bank;47612;Kevelaer;DEUTDEDD328
32070080;Deutsche Bank;47907;Tönisvorst;DEUTDEDD331
32070080;Deutsche Bank;47479;Rheinberg;DEUTDEDD329
32070080;Deutsche Bank;47877;Willich;DEUTDEDD322
32070080;Deutsche Bank;46501;Xanten;DEUTDEDD321
32080010;Commerzbank vormals Dresdner Bank;47705;Krefeld;DRESDEFF320
32250050;Verbandssparkasse Goch;47565;Goch;WELADED1GOC
32440023;Commerzbank;47511;Kleve;COBADEFFXXX
32450000;Sparkasse Rhein-Maas;47515;Kleve;WELADED1KLE
32460422;Volksbank Kleverland;47533;Kleve;GENODED1KLL
32470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47512;Kleve;DEUTDEDB324
32470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);46423;Emmerich am Rhein;DEUTDEDB326
32470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);47562;Goch;DEUTDEDB325
32470077;Deutsche Bank;47512;Kleve;DEUTDEDD324
32470077;Deutsche Bank;47562;Goch;DEUTDEDD325
32470077;Deutsche Bank;46423;Emmerich am Rhein;DEUTDEDD326
33020000;akf bank;42231;Wuppertal;AKFBDE31XXX
33020190;UniCredit Bank - HypoVereinsbank;42103;Wuppertal;HYVEDEMM809
33030000;GEFA BANK;42347;Wuppertal;GGABDE31XXX
33040001;Commerzbank;42003;Wuppertal;COBADEFFXXX
33040310;Commerzbank Zw 117;42003;Wuppertal;COBADEDHXXX
33050000;Stadtsparkasse Wuppertal;42103;Wuppertal;WUPSDE33XXX
33060098;Credit- und Volksbank Wuppertal -alt-;42203;Wuppertal;GENODED1CVW
33060592;Sparda-Bank West;42097;Wuppertal;GENODED1SPW
33060616;apoBank;42015;Wuppertal;DAAEDED1016
33070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42097;Wuppertal;DEUTDEDBWUP
33070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);58241;Ennepetal;DEUTDEDB331
33070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42566;Heiligenhaus;DEUTDEDB332
33070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);40822;Mettmann;DEUTDEDB333
33070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);58315;Schwelm;DEUTDEDB334
33070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42508;Velbert;DEUTDEDB330
33070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42478;Wülfrath;DEUTDEDB335
33070090;Deutsche Bank;42097;Wuppertal;DEUTDEDWXXX
33070090;Deutsche Bank;58241;Ennepetal;DEUTDEDW331
33070090;Deutsche Bank;40822;Mettmann;DEUTDEDW333
33070090;Deutsche Bank;42566;Heiligenhaus;DEUTDEDW332
33070090;Deutsche Bank;42508;Velbert;DEUTDEDW330
33070090;Deutsche Bank;58315;Schwelm;DEUTDEDW334
33070090;Deutsche Bank;42478;Wülfrath;DEUTDEDW335
33080001;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;42300;Wuppertal;DRESDEFFI86
33080030;Commerzbank vormals Dresdner Bank;42003;Wuppertal;DRESDEFF332
33080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;42300;Wuppertal;DRESDEFFI87
33080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3;42300;Wuppertal;DRESDEFFI88
33080087;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4;42300;Wuppertal;DRESDEFFI89
33080088;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5;42300;Wuppertal;DRESDEFFI90
33440035;Commerzbank;42551;Velbert;COBADEFFXXX
33450000;Sparkasse Hilden-Ratingen-Velbert;42510;Velbert;WELADED1VEL
33451220;Sparkasse Heiligenhaus -alt-;42579;Heiligenhaus;WELADED1HGH
34040049;Commerzbank;42853;Remscheid;COBADEFFXXX
34050000;Stadtsparkasse Remscheid;42808;Remscheid;WELADEDRXXX
34051350;Sparkasse Radevormwald-Hückeswagen;42464;Radevormwald;WELADED1RVW
34051570;Stadtsparkasse Wermelskirchen;42904;Wermelskirchen;WELADED1WMK
34060094;Volksbank im Bergischen Land;42897;Remscheid;VBRSDE33XXX
34060094;Volksbank im Bergischen Land;40721;Hilden;VBRSDE33305
34060094;Volksbank im Bergischen Land;42477;Radevormwald;VBRSDE33343
34060094;Volksbank im Bergischen Land;42369;Wuppertal;VBRSDE33330
34060094;Volksbank im Bergischen Land;42651;Solingen;VBRSDE33342
34060094;Volksbank im Bergischen Land;42499;Hückeswagen;VBRSDE33345
34060094;Volksbank im Bergischen Land;42929;Wermelskirchen;VBRSDE33341
34060094;Volksbank im Bergischen Land;51399;Burscheid;VBRSDE33346
34060094;Volksbank im Bergischen Land;51519;Odenthal;VBRSDE33344
34060094;Volksbank im Bergischen Land;42781;Haan;VBRSDE33347
34070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42897;Remscheid;DEUTDEDB340
34070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42490;Hückeswagen;DEUTDEDB344
34070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42460;Radevormwald;DEUTDEDB345
34070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);42905;Wermelskirchen;DEUTDEDB346
34070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);51675;Wipperfürth;DEUTDEDB341
